
# Surface 0 of 1 surfaces

# Curve title: "file matrix nonuniform"

# Contour 0, label:      8.5
 1.34151  2.49153  7.5 
 1.34052  2.5678  7.5 
 1.33949  2.64407  7.5 
 1.33878  2.69606  7.5 
 1.33842  2.72034  7.5 
 1.33727  2.79661  7.5 
 1.33613  2.87288  7.5 
 1.33499  2.94915  7.5 
 1.33469  2.96884  7.5 
 1.33379  3.02542  7.5 
 1.33257  3.10169  7.5 
 1.33138  3.17797  7.5 
 1.33061  3.22743  7.5 
 1.33017  3.25424  7.5 
 1.32891  3.33051  7.5 
 1.32768  3.40678  7.5 
 1.32653  3.47924  7.5 
 1.32647  3.48305  7.5 
 1.32517  3.55932  7.5 
 1.32391  3.63559  7.5 
 1.32268  3.71186  7.5 
 1.32245  3.72633  7.5 
 1.32138  3.78814  7.5 
 1.32009  3.86441  7.5 
 1.31882  3.94068  7.5 
 1.31837  3.96881  7.5 
 1.31751  4.01695  7.5 
 1.31618  4.09322  7.5 
 1.31489  4.16949  7.5 
 1.31429  4.20558  7.5 
 1.31355  4.24576  7.5 
 1.31217  4.32203  7.5 
 1.31083  4.3983  7.5 
 1.3102  4.43483  7.5 
 1.30944  4.47458  7.5 
 1.30801  4.55085  7.5 
 1.30661  4.62712  7.5 
 1.30612  4.65424  7.5 
 1.30512  4.70339  7.5 
 1.30361  4.77966  7.5 
 1.30214  4.85593  7.5 
 1.30204  4.86102  7.5 
 1.30049  4.9322  7.5 
 1.29887  5.00847  7.5 
 1.29796  5.05224  7.5 
 1.29717  5.08475  7.5 
 1.29535  5.16102  7.5 
 1.29388  5.22439  7.5 
 1.29351  5.23729  7.5 
 1.29141  5.31356  7.5 
 1.2898  5.3741  7.5 
 1.28926  5.38983  7.5 
 1.28673  5.4661  7.5 
 1.28571  5.4977  7.5 
 1.28374  5.54237  7.5 
 1.28163  5.59146  7.5 
 1.27976  5.61864  7.5 
 1.27755  5.65168  7.5 
 1.27347  5.67461  7.5 
 1.26939  5.65654  7.5 

 1.26939  5.65654  7.5 
 1.26691  5.61864  7.5 
 1.26531  5.59355  7.5 
 1.26342  5.54237  7.5 
 1.26122  5.48138  7.5 
 1.26084  5.4661  7.5 
 1.25895  5.38983  7.5 
 1.25714  5.3148  7.5 
 1.25712  5.31356  7.5 
 1.25572  5.23729  7.5 
 1.25436  5.16102  7.5 
 1.25306  5.08612  7.5 
 1.25304  5.08475  7.5 
 1.25198  5.00847  7.5 
 1.25094  4.9322  7.5 
 1.24994  4.85593  7.5 
 1.24898  4.78116  7.5 
 1.24896  4.77966  7.5 
 1.24816  4.70339  7.5 
 1.24737  4.62712  7.5 
 1.24662  4.55085  7.5 
 1.2459  4.47458  7.5 
 1.2452  4.3983  7.5 
 1.2449  4.3633  7.5 
 1.24459  4.32203  7.5 
 1.24404  4.24576  7.5 
 1.24352  4.16949  7.5 
 1.24303  4.09322  7.5 
 1.24258  4.01695  7.5 
 1.24217  3.94068  7.5 
 1.2418  3.86441  7.5 
 1.24148  3.78814  7.5 
 1.2412  3.71186  7.5 
 1.24097  3.63559  7.5 
 1.24082  3.56644  7.5 
 1.2408  3.55932  7.5 
 1.2407  3.48305  7.5 
 1.24065  3.40678  7.5 
 1.24066  3.33051  7.5 
 1.24074  3.25424  7.5 
 1.24082  3.21615  7.5 
 1.2409  3.17797  7.5 
 1.24115  3.10169  7.5 
 1.24148  3.02542  7.5 
 1.24192  2.94915  7.5 
 1.24246  2.87288  7.5 
 1.24312  2.79661  7.5 
 1.24389  2.72034  7.5 
 1.24481  2.64407  7.5 
 1.2449  2.63753  7.5 
 1.24595  2.5678  7.5 
 1.24728  2.49153  7.5 
 1.24879  2.41525  7.5 
 1.24898  2.40684  7.5 
 1.25064  2.33898  7.5 
 1.25273  2.26271  7.5 
 1.25306  2.25216  7.5 
 1.25526  2.18644  7.5 
 1.25714  2.13652  7.5 
 1.25819  2.11017  7.5 
 1.26122  2.04333  7.5 
 1.26168  2.0339  7.5 
 1.26531  1.96762  7.5 
 1.26588  1.95763  7.5 
 1.26939  1.90491  7.5 
 1.27103  1.88136  7.5 
 1.27347  1.85131  7.5 
 1.27739  1.80508  7.5 
 1.27755  1.80344  7.5 
 1.28163  1.76553  7.5 
 1.28571  1.72934  7.5 
 1.28578  1.72881  7.5 
 1.2898  1.70187  7.5 
 1.29388  1.67671  7.5 
 1.29796  1.65408  7.5 
 1.29829  1.65254  7.5 
 1.30204  1.63825  7.5 
 1.30612  1.62562  7.5 
 1.3102  1.61631  7.5 
 1.31429  1.61084  7.5 
 1.31837  1.60982  7.5 
 1.32245  1.614  7.5 
 1.32653  1.62425  7.5 
 1.33061  1.64169  7.5 
 1.33238  1.65254  7.5 
 1.33469  1.673  7.5 
 1.33878  1.72289  7.5 
 1.33916  1.72881  7.5 
 1.34232  1.80508  7.5 
 1.34286  1.82678  7.5 
 1.34398  1.88136  7.5 
 1.34478  1.95763  7.5 
 1.34505  2.0339  7.5 
 1.34494  2.11017  7.5 
 1.34456  2.18644  7.5 
 1.344  2.26271  7.5 
 1.34329  2.33898  7.5 
 1.34286  2.37981  7.5 
 1.34246  2.41525  7.5 


# Contour 2, label:      6.5
 1.33151  2.94915  6.5 
 1.33061  3.00727  6.5 
 1.33031  3.02542  6.5 
 1.32904  3.10169  6.5 
 1.32779  3.17797  6.5 
 1.32656  3.25424  6.5 
 1.32653  3.256  6.5 
 1.32523  3.33051  6.5 
 1.32394  3.40678  6.5 
 1.32266  3.48305  6.5 
 1.32245  3.49597  6.5 
 1.32131  3.55932  6.5 
 1.31997  3.63559  6.5 
 1.31866  3.71186  6.5 
 1.31837  3.72903  6.5 
 1.31727  3.78814  6.5 
 1.31588  3.86441  6.5 
 1.31453  3.94068  6.5 
 1.31429  3.95489  6.5 
 1.31309  4.01695  6.5 
 1.31165  4.09322  6.5 
 1.31025  4.16949  6.5 
 1.3102  4.17223  6.5 
 1.30872  4.24576  6.5 
 1.30722  4.32203  6.5 
 1.30612  4.37913  6.5 
 1.3057  4.3983  6.5 
 1.30407  4.47458  6.5 
 1.30249  4.55085  6.5 
 1.30204  4.57305  6.5 
 1.30077  4.62712  6.5 
 1.29902  4.70339  6.5 
 1.29796  4.75116  6.5 
 1.29721  4.77966  6.5 
 1.29524  4.85593  6.5 
 1.29388  4.91033  6.5 
 1.2932  4.9322  6.5 
 1.29092  5.00847  6.5 
 1.2898  5.04725  6.5 
 1.28839  5.08475  6.5 
 1.28571  5.15835  6.5 
 1.28558  5.16102  6.5 
 1.28177  5.23729  6.5 
 1.28163  5.24015  6.5 
 1.27755  5.28895  6.5 
 1.27347  5.30089  6.5 
 1.26939  5.27211  6.5 

 1.26939  5.27211  6.5 
 1.26743  5.23729  6.5 
 1.26531  5.19822  6.5 
 1.26405  5.16102  6.5 
 1.26157  5.08475  6.5 
 1.26122  5.07402  6.5 
 1.25971  5.00847  6.5 
 1.25801  4.9322  6.5 
 1.25714  4.89225  6.5 
 1.25652  4.85593  6.5 
 1.25526  4.77966  6.5 
 1.25404  4.70339  6.5 
 1.25306  4.64038  6.5 
 1.25289  4.62712  6.5 
 1.25194  4.55085  6.5 
 1.25103  4.47458  6.5 
 1.25016  4.3983  6.5 
 1.24933  4.32203  6.5 
 1.24898  4.28873  6.5 
 1.2486  4.24576  6.5 
 1.24795  4.16949  6.5 
 1.24734  4.09322  6.5 
 1.24678  4.01695  6.5 
 1.24625  3.94068  6.5 
 1.24578  3.86441  6.5 
 1.24535  3.78814  6.5 
 1.24498  3.71186  6.5 
 1.2449  3.69193  6.5 
 1.24469  3.63559  6.5 
 1.24446  3.55932  6.5 
 1.24429  3.48305  6.5 
 1.24418  3.40678  6.5 
 1.24414  3.33051  6.5 
 1.24417  3.25424  6.5 
 1.24427  3.17797  6.5 
 1.24446  3.10169  6.5 
 1.24473  3.02542  6.5 
 1.2449  2.99188  6.5 
 1.24513  2.94915  6.5 
 1.24565  2.87288  6.5 
 1.2463  2.79661  6.5 
 1.24707  2.72034  6.5 
 1.24799  2.64407  6.5 
 1.24898  2.57401  6.5 
 1.24907  2.5678  6.5 
 1.25044  2.49153  6.5 
 1.25199  2.41525  6.5 
 1.25306  2.36956  6.5 
 1.25383  2.33898  6.5 
 1.25601  2.26271  6.5 
 1.25714  2.22791  6.5 
 1.25858  2.18644  6.5 
 1.26122  2.11912  6.5 
 1.2616  2.11017  6.5 
 1.26523  2.0339  6.5 
 1.26531  2.03253  6.5 
 1.26939  1.96208  6.5 
 1.26966  1.95763  6.5 
 1.27347  1.90405  6.5 
 1.27517  1.88136  6.5 
 1.27755  1.85418  6.5 
 1.28163  1.81008  6.5 
 1.28214  1.80508  6.5 
 1.28571  1.77517  6.5 
 1.2898  1.74344  6.5 
 1.2919  1.72881  6.5 
 1.29388  1.71729  6.5 
 1.29796  1.69676  6.5 
 1.30204  1.67938  6.5 
 1.30612  1.66567  6.5 
 1.3102  1.65627  6.5 
 1.31375  1.65254  6.5 
 1.31429  1.65208  6.5 
 1.31582  1.65254  6.5 
 1.31837  1.6536  6.5 
 1.32245  1.6624  6.5 
 1.32653  1.67978  6.5 
 1.33061  1.70755  6.5 
 1.33283  1.72881  6.5 
 1.33469  1.75541  6.5 
 1.33733  1.80508  6.5 
 1.33878  1.84955  6.5 
 1.33962  1.88136  6.5 
 1.34076  1.95763  6.5 
 1.34125  2.0339  6.5 
 1.34129  2.11017  6.5 
 1.34101  2.18644  6.5 
 1.34051  2.26271  6.5 
 1.33984  2.33898  6.5 
 1.33906  2.41525  6.5 
 1.33878  2.43985  6.5 
 1.33814  2.49153  6.5 
 1.33714  2.5678  6.5 
 1.3361  2.64407  6.5 
 1.33503  2.72034  6.5 
 1.33469  2.74355  6.5 
 1.33388  2.79661  6.5 
 1.33269  2.87288  6.5 
 1.33151  2.94915  6.5 


# Contour 3, label:      5.5
 1.31983  3.40678  5.5 
 1.31849  3.48305  5.5 
 1.31837  3.4898  5.5 
 1.31703  3.55932  5.5 
 1.31559  3.63559  5.5 
 1.31429  3.70678  5.5 
 1.31418  3.71186  5.5 
 1.31265  3.78814  5.5 
 1.31115  3.86441  5.5 
 1.3102  3.91382  5.5 
 1.30962  3.94068  5.5 
 1.30801  4.01695  5.5 
 1.30645  4.09322  5.5 
 1.30612  4.10943  5.5 
 1.30474  4.16949  5.5 
 1.30304  4.24576  5.5 
 1.30204  4.29149  5.5 
 1.30127  4.32203  5.5 
 1.29938  4.3983  5.5 
 1.29796  4.45741  5.5 
 1.29747  4.47458  5.5 
 1.29533  4.55085  5.5 
 1.29388  4.6043  5.5 
 1.29311  4.62712  5.5 
 1.29061  4.70339  5.5 
 1.2898  4.72897  5.5 
 1.28767  4.77966  5.5 
 1.28571  4.82805  5.5 
 1.28405  4.85593  5.5 
 1.28163  4.898  5.5 
 1.27786  4.9322  5.5 
 1.27755  4.93507  5.5 
 1.27347  4.9354  5.5 

 1.27347  4.9354  5.5 
 1.27314  4.9322  5.5 
 1.26939  4.89458  5.5 
 1.26754  4.85593  5.5 
 1.26531  4.80739  5.5 
 1.26447  4.77966  5.5 
 1.26225  4.70339  5.5 
 1.26122  4.66676  5.5 
 1.2604  4.62712  5.5 
 1.25886  4.55085  5.5 
 1.25739  4.47458  5.5 
 1.25714  4.46102  5.5 
 1.25621  4.3983  5.5 
 1.25513  4.32203  5.5 
 1.2541  4.24576  5.5 
 1.25313  4.16949  5.5 
 1.25306  4.16422  5.5 
 1.25234  4.09322  5.5 
 1.25161  4.01695  5.5 
 1.25094  3.94068  5.5 
 1.25032  3.86441  5.5 
 1.24975  3.78814  5.5 
 1.24925  3.71186  5.5 
 1.24898  3.66413  5.5 
 1.24884  3.63559  5.5 
 1.24852  3.55932  5.5 
 1.24826  3.48305  5.5 
 1.24807  3.40678  5.5 
 1.24795  3.33051  5.5 
 1.24791  3.25424  5.5 
 1.24795  3.17797  5.5 
 1.24808  3.10169  5.5 
 1.24831  3.02542  5.5 
 1.24865  2.94915  5.5 
 1.24898  2.89247  5.5 
 1.2491  2.87288  5.5 
 1.24973  2.79661  5.5 
 1.2505  2.72034  5.5 
 1.25142  2.64407  5.5 
 1.25251  2.5678  5.5 
 1.25306  2.53489  5.5 
 1.25385  2.49153  5.5 
 1.25545  2.41525  5.5 
 1.25714  2.34451  5.5 
 1.25728  2.33898  5.5 
 1.25957  2.26271  5.5 
 1.26122  2.21369  5.5 
 1.26221  2.18644  5.5 
 1.26531  2.11123  5.5 
 1.26535  2.11017  5.5 
 1.26921  2.0339  5.5 
 1.26939  2.03078  5.5 
 1.27347  1.96486  5.5 
 1.27395  1.95763  5.5 
 1.27755  1.91083  5.5 
 1.27997  1.88136  5.5 
 1.28163  1.86399  5.5 
 1.28571  1.82487  5.5 
 1.28798  1.80508  5.5 
 1.2898  1.79171  5.5 
 1.29388  1.76528  5.5 
 1.29796  1.74222  5.5 
 1.30087  1.72881  5.5 
 1.30204  1.72434  5.5 
 1.30612  1.71314  5.5 
 1.3102  1.7065  5.5 
 1.31429  1.70521  5.5 
 1.31837  1.71026  5.5 
 1.32245  1.72285  5.5 
 1.32363  1.72881  5.5 
 1.32653  1.74985  5.5 
